@relation BNGaTest-0.0050-0.0050-n28

@attribute n3 numeric
@attribute n5 numeric
@attribute n1 numeric
@attribute n20 numeric
@attribute n13 numeric
@attribute n23 numeric
@attribute n28 numeric

@data
0.48462333873381136,0.56113693187479,0.9812902087280563,0.7840888456772975,0.18783048211031217,0.7302451413556972,0.12319657884428323
0.48113060610370806,0.31241124404467946,0.08087369181835147,0.6257155480902468,0.8238993732264476,0.46768151721494444,0.46942904672099184
0.7092637175974684,0.18478953614642224,0.27762618792190863,0.34026304867449375,0.31494820107368093,0.12473332045964203,0.2275859800732959
0.19713606455557042,0.6971690791045861,0.7216299332223782,0.017434594974139794,0.8280168119025287,0.3820890498028161,0.8236451028893431
0.8356697058952426,0.44270512716810884,0.47397468502910767,0.2402322784369434,0.3702518697839021,0.9040178974206285,0.3206824690623137
0.25036614436065063,0.35809961498527954,0.7380289283033604,0.07446599626789219,0.7641159638129235,0.7130590913106424,0.7275914104360548
0.9289423018732874,0.19444803406637068,0.10854209478062327,0.6829568320266954,0.36530365858680347,0.08970307186807225,0.16432921379757293
0.378354765526831,0.8128829576425155,0.9728437390159898,0.08157232136253856,0.7580275033809177,0.20702716759248396,0.7464572962505932
0.2916564974118041,0.9498601346594666,0.48057451655643435,0.636644547856282,0.8204918233863466,0.3691214939418974,0.7943006807384732
0.7721815185605477,0.5930767686454271,0.6318368042909543,0.41222705817949823,0.686856496529773,0.8590413301865673,0.571639913802149
0.28816077562285036,0.8146955014186307,0.5248931350664783,0.2700160504359136,0.13148814782817664,0.7658555547661529,0.12490911350480322
0.6500668101267688,0.6724512567319131,0.38663743154419117,0.2170314357970613,0.6036316526960096,0.7479981807831442,0.5607204599137174
0.7540337043607578,0.7505224510912832,0.7626429942025654,0.5332729085977445,0.5240233829082,0.20990326433263262,0.45430751211110304
0.2110058749250855,0.0950268468032659,0.21473061756461265,0.37696012504370846,0.7106635009041368,0.028305730988871014,0.4682286119742089
0.7375087780942288,0.9194309238605474,0.8327796664411304,0.5431773354592094,0.24280966163477757,0.8157266351036587,0.23218351049476407
0.45456334237681084,0.37662562103921804,0.5185761686169432,0.2443120458308521,0.8504396363080561,0.7848494507787332,0.7209194912154142
0.37386832911380774,0.5591551864542874,0.2608353176209688,0.13304386415242064,0.1345454196212993,0.602332088271818,0.12665410235721414
0.34009735805955077,0.6901096544362568,0.8210174691287239,0.05441736085052162,0.46985078108459055,0.6712308629794993,0.4619274924209243
0.5471197645230192,0.8971705684737746,0.48172516314182934,0.39088682256430574,0.8512846898204023,0.19773749100863192,0.8170675827427393
0.8907370086130827,0.15793851272483062,0.005711057299588651,0.1631177672823214,0.8126101947823137,0.13394799461294704,0.7009939672869233
0.6339269363545068,0.26533805072812633,0.03608278012990185,0.7288276350909885,0.9247088086588913,0.6027319787293964,0.42958093845000667
0.2948035879888631,0.49666336521895293,0.04701847535184278,0.4113698274348384,0.2505342991190601,0.5188822196940119,0.19865929231274296
0.6914868914397189,0.3663012727127414,0.5141137514398851,0.880224163626344,0.14589518600100748,0.9036037630569548,0.06451529882293246
0.8647256706220887,0.10171211870794161,0.06945188629344212,0.45172567251938855,0.7292129550296436,0.6914771732071964,0.43331314286685846
0.37767879793415327,0.40852796705687444,0.9027062915710679,0.6234215516826781,0.05827224780007101,0.14592421680894851,0.03678514819282133
0.010396431185169752,0.25244625739533944,0.12975319953476316,0.24624429234292766,0.9769230056452134,0.20546043459706653,0.7970901958276677
0.17114113833179667,0.771949731765626,0.02553139095561785,0.7186662224262537,0.7705576077059988,0.7963542484054712,0.6442693611207677
0.30276756924947,0.29168827823091936,0.6303348464780469,0.7331699812800507,0.19511783667703286,0.38739176900134487,0.09379062866915125
0.9517718956045597,0.03582071840589185,0.4883232889930199,0.1525717785957369,0.7271756581986185,0.5574774261744518,0.6202033574152624
0.8926119119713866,0.3192709734685426,0.7311107533908329,0.2169701644825539,0.3370798734364705,0.09698683166867994,0.2872938877359641
0.5068133758995881,0.08138900458380194,0.6093437620866855,0.8714565413905616,0.8098648423133177,0.7400498644327095,0.1615440956665489
0.5498011610512331,0.006297582666518475,0.7193400798829624,0.7764142862764246,0.1633845574624907,0.06018488623662954,0.03732932710173278
0.3372035591148427,0.3357477346375197,0.17628316072690664,0.8042908988758299,0.14823447916521082,0.9050536206178964,0.06903990455286865
0.3514180983943891,0.624934299179348,0.22798741913259812,0.18095947490418685,0.37065713323973204,0.5850442081092793,0.34550000631111344
0.8334276664913848,0.44484125661100815,0.24601021754408403,0.009038455294665404,0.8524267763404804,0.5980481031263749,0.848149488372962
0.4243485406874541,0.6642626233422186,0.8007050356643947,0.20652190765920975,0.36428594200944375,0.21780322291437793,0.339027402616757
0.12409361511212624,0.7110140098912592,0.5647030233373551,0.2600938090910666,0.5715748075123198,0.5798527142975506,0.528613263297101
0.43285377423933513,0.6133973855747731,0.8466955727609838,0.16174765951746806,0.38748889773470097,0.28906397619522284,0.3632584155703393
0.6691488302895112,0.20368680776352666,0.17512492094948606,0.14494592993007327,0.7413550613460714,0.38718120021126434,0.6557861133827239
0.6935138593177639,0.16678440347432943,0.8834985861795833,0.41522041549532807,0.3591463954541857,0.028708434227777357,0.23489318998451847
0.7673868230826117,0.088255119764441,0.19922789481776193,0.09626071935404701,0.778134414601869,0.1665592675058245,0.7098412780271303
0.49976597423275315,0.5188043049235861,0.9557904357320128,0.34990177095311437,0.7172063872441502,0.2583017090582911,0.5964494685599636
0.4872960405992107,0.006178658196456133,0.6145669054213527,0.14709526207764745,0.3358637590003801,0.049633060793920825,0.2867650415771192
0.7827166701418667,0.931769657799813,0.7743987582976726,0.5666177403151447,0.015029494875271276,0.3484911209670729,0.014448446751874107
0.025576492935097672,0.10556092842975784,0.14673592424180915,0.5566462199272417,0.3098612052334452,0.2181724750541898,0.15558560949428593
0.3294220653978095,0.07147343139750606,0.07023755106924612,0.11481077429104747,0.9475030905119941,0.8899784086868494,0.8464946615944217
0.41504181253456784,0.37466650014770153,0.7528615044226271,0.7956749134450476,0.5886488672207993,0.814687821593234,0.29575945454188657
0.05240674547397839,0.6028944695965659,0.4232016820908536,0.4822317213379962,0.16616716052142333,0.5727517497728555,0.13434666713353746
0.15865482876736248,0.6991707356898534,0.26400242201489443,0.45466718262259376,0.39316353033715945,0.2679830902841408,0.3393877258201159
0.43125124984132013,0.8071412366208066,0.08802079873010593,0.19308796469213663,0.8125815400116158,0.8605198122695663,0.7823220547491404
0.6371545550232023,0.519540676441102,0.9985259718889633,0.215206217033179,0.06892425245351019,0.0440826825035211,0.06179763407067539
0.6259315897494504,0.7880124642159373,0.13371271442356658,0.5116042656932305,0.93450539763626,0.5428547576567221,0.8331548037388556
0.6852762061200592,0.7181772438317107,0.25956944139631744,0.5295003736484726,0.8272160951674628,0.6664018381685618,0.7037745626177284
0.5457605434349855,0.3962746663257768,0.29864846425969327,0.6355298422217841,0.3968758471280751,0.8255248950072623,0.2446003527440262
0.19641778472384985,0.9031713357701893,0.6079248803682205,0.3179834378526639,0.7354614959894967,0.5618725568413409,0.71281670149113
0.8228060856299889,0.9132391862789185,0.7253233185566849,0.08503590739546585,0.7813320843275575,0.7034515012832663,0.7755675844260588
0.9821301814369484,0.9281104612963172,0.6779366904817834,0.8724743807749186,0.8538601050326776,0.7324061332614341,0.8003044786988314
0.402245494567402,0.17190898587189796,0.26006291817714,0.07605207771918698,0.27349759780078553,0.35026676746927443,0.25627325454487965
0.9579261786644383,0.7519898183355886,0.7143172480369362,0.1749105387303984,0.638302430377669,0.19796572409130642,0.6106131297014694
0.6251715294131637,0.8518387012046791,0.8545237442257451,0.7888440619103371,0.8113251183422615,0.8999877363129168,0.7165005533504198
0.41650598125382976,0.8950828791902837,0.2492048318904837,0.3146331160725946,0.6687770146848249,0.8497740326865073,0.6467004173943379
0.9483279906075137,0.5496974753407786,0.9832942597763145,0.9741714443137851,0.9895166090519008,0.21413500946033415,0.5554435168383502
0.10043032530879481,0.969811616057834,0.2696122012937159,0.18717570834821917,0.3756534924017908,0.5743092191236505,0.37353085020110893
0.20629943435545783,0.8946790046011289,0.23731493549293192,0.7390952868752002,0.40993593188707933,0.49976633804928006,0.3780255960357312
0.5735347186765608,0.25816500103916606,0.3975361560156031,0.6591834743191864,0.821745557953679,0.6141067547923854,0.4199075656922928
0.26804857878267885,0.4630037100912755,0.996499903115384,0.35621401041464495,0.6706583205058544,0.969787685011627,0.5423710398833891
0.1537493501110394,0.1600993042371226,0.13504948575614695,0.18828009701676418,0.2478159478398395,0.9316703951002772,0.2086271802610115
0.6890383256247113,0.7911692674369044,0.027280066900205235,0.24257830861290552,0.9408915025920866,0.6628985055662965,0.893228003364514
0.23737226092305075,0.7306103984245074,0.17148495905774874,0.03139109702313536,0.11953994815329172,0.37304481750804497,0.11852906631883285
0.5863145983289133,0.1610613166936703,0.6134225062085444,0.5894745086569682,0.9996953460696848,0.7792026912116196,0.5053130393322084
0.14122939857963313,0.7753366738639441,0.7184631292185863,0.6088492750640411,0.7696503594786773,0.9326909165837742,0.6643728858881003
0.4893857531586706,0.3340445962986903,0.944172057720988,0.37442503083770673,0.5542025338818531,0.8421353469762537,0.41601192555509364
0.6854786744473098,0.04044097571233307,0.019671399856901473,0.8179955180515363,0.7516739010135964,0.41286811125923595,0.16167379514989172
0.9024667642959084,0.5607741683754942,0.3915247823459346,0.46673104389165376,0.36776792277341663,0.10396525563538705,0.29237537688685455
0.515643894159276,0.9148564960027413,0.639564339016151,0.18875481758250345,0.6291584300132719,0.1624446879493311,0.6190470696529645
0.6133453287046736,0.1310981753882957,0.018986829079251644,0.3702761996826488,0.2769904244195437,0.005060011934531983,0.18787327985357605
0.7554153836019437,0.5873439005542106,0.10436999225511168,0.8009273623228632,0.20635963275431635,0.7553052466560615,0.13815621378165033
0.9971931628220544,0.1785314485572267,0.44837436745728665,0.4157488657244405,0.53114987146598,0.8631419601044701,0.3497491142400035
0.0747248180983443,0.009400131576579929,0.6204607413802286,0.9391009332636693,0.02500180316679823,0.012426321490141667,0.0017432942057551465
0.8088867961156537,0.8223339151113369,0.7585840697958776,0.3656864691145416,0.21341151388442703,0.19757328891705928,0.19954615003325496
0.14564939403082033,0.04102447110373153,0.43654039396598476,0.2760770427942998,0.5924017499135916,0.22197071696876958,0.4355627183140344
0.40661974750163066,0.3649079979213813,0.6625675388674744,0.7701818938018308,0.7243304998229262,0.0514192579394368,0.3700341150377775
0.08037444613373435,0.5142630835585802,0.0987596644685419,0.976431877734338,0.9781694681477616,0.6530484373692442,0.5142344400663657
0.18739721839005408,0.9542376895496089,0.7547146392834075,0.11889115157858332,0.5608899676214691,0.26274684650374747,0.5578383145191611
0.47951927331188904,0.07961548511775218,0.074609705848941,0.27289221982550727,0.6688791452678158,0.9119250385983911,0.5008795974542248
0.7848713485823744,0.20845601415045834,0.019121333714564814,0.4041394121768713,0.797572426903208,0.43789347558303937,0.5424336963210126
0.9422864375990858,0.012432389231717633,0.35211988200212263,0.4637984435979211,0.08513641424047058,0.7398155091791095,0.046141184839315605
0.11333592886895638,0.05627647592942098,0.560239553369212,0.8661449413480625,0.8965757667900346,0.48250355081481844,0.16371351889460997
0.8636787804695614,0.3120705391858224,0.592602324076366,0.787432470508965,0.12007975688130224,0.8448994049630484,0.05503279335309175
0.34774259616350134,0.19327968212705737,0.5269774820144056,0.4490843610187095,0.8723634091790974,0.78445197438608,0.5563188140620312
0.19673520090081031,0.6903356213393419,0.22184444843992968,0.7539480637337175,0.44341423940591296,0.07560994051627679,0.3398899361560705
0.22768874999028987,0.4172484929935051,0.5045081641855717,0.7760415559811314,0.38633249469164177,0.7442224919954702,0.21161772439680676
0.3133361249737916,0.05794249594641521,0.8782909625165866,0.47923959322434506,0.03885850500542598,0.9307983507438279,0.021315006981522625
0.9740406685598672,0.32903298056413266,0.3112205472385037,0.2211636637864719,0.6743801425899537,0.7449848094043711,0.5743064964761383
0.2038363913141582,0.2162601900036374,0.39301722297655406,0.8758713035545798,0.21591832261178823,0.8514645545350927,0.06770006532881608
0.9126262733086032,0.9715855507563504,0.999646837927519,0.7217674510390926,0.25542514690393425,0.6155601641911206,0.2501867284366302
0.5701309800737993,0.384337372436761,0.31943823519374326,0.32510707106118397,0.7767200862917418,0.37926158955538614,0.6212546881379909
0.5198764636109314,0.5973421628441338,0.4983862166968809,0.2943261018514709,0.35702342227267614,0.7163600597652083,0.3147116083648232
0.5791133843876372,0.9380475183642083,0.7207080653048242,0.1468120795054263,0.7021702919684518,0.19197211324191898,0.6957837913687439
0.9506025003201949,0.8789064943859152,0.8822155345441609,0.7297564390507586,0.6408787904286155,0.6751151379242629,0.5842451228823756
0.8755416560956294,0.8006027032177437,0.22255028319234116,0.0821629078025391,0.19364925941633893,0.599152345263837,0.19047669161755715
0.7443283594396733,0.17890089919833085,0.5578843763975981,0.6587484446179229,0.6363793111019166,0.21807061501090375,0.29216317005242565
0.28794235878643937,0.424480372355692,0.5602522274866408,0.03855912374891879,0.9516057864899756,0.630204500051682,0.9304881956260865
0.15569761452275077,0.9372677139552611,0.14967598524441184,0.9826090851617175,0.03649662475798454,0.5640447852617685,0.034246924843887895
0.4063918158960067,0.9566396860323126,0.9898847314798964,0.5087005796284114,0.5840170331559229,0.36709802295700433,0.5711351259486447
0.653882331978058,0.8211571574192209,0.4453579161331994,0.10912447089676092,0.42236181412436447,0.7266810037865913,0.4141189457439131
0.06961647239431457,0.2678896636162734,0.4234434640023924,0.759732418215022,0.3509356869777527,0.025977450133094826,0.1557424657398213
0.06188894576543469,0.5959768883462386,0.4969732080854339,0.8784007668115331,0.5362981715127648,0.2889237757121622,0.34596905501818104
0.9505953304219729,0.5504549941212501,0.06987804930419306,0.5147074405175406,0.8439545239104264,0.8699272235530565,0.6486768157964407
0.8494018794150422,0.5257286882896216,0.9532877101214473,0.48193527572813055,0.7348688792213431,0.0873745503984733,0.5669013137976284
0.4442767115810319,0.8803456662942168,0.8109786066221868,0.34135777691114433,0.9273542575861509,0.26657629886555345,0.8894765309138155
0.4920934592723837,0.7702736959696159,0.602969831022708,0.15563973760883698,0.7765275321880503,0.5605802363132243,0.7487631460605826
0.5567033430889189,0.8698941993126625,0.39038107333826744,0.531574363503886,0.441259594576522,0.14377125770267063,0.4107416802290804
0.22112711558198417,0.3448209447469551,0.8666692717568224,0.11850789856380028,0.14053992761159306,0.8589729889665546,0.1296278604975178
0.8832240546523277,0.5258489077398963,0.5798126131237512,0.09964242311842675,0.32641064224929595,0.22005502495488494,0.31098918740587184
0.8485044015855592,0.11218943419201688,0.3545563162208534,0.22506775495894482,0.49896160805867584,0.36122571957911265,0.39926033152529555
0.13539636287727597,0.8169374826312004,0.931747023470739,0.24404985550606728,0.7990399496989271,0.9197191591050683,0.7633417364331805
0.48659066182619404,0.4209717066310287,0.8656867963273522,0.6998586450671721,0.632869791353279,0.31532845005767296,0.37640693013381826
0.4575855139941072,0.92286728043041,0.506637116713102,0.5072474017779021,0.8139963787551981,0.9710323778885513,0.7821484678788693
0.8246255374851698,0.29363131509398344,0.4406955890505626,0.6456845859310719,0.5932150852090792,0.738014415116945,0.32265480319327666
0.8831571536052205,0.932938256811512,0.4096582100020899,0.45335217210066325,0.14432493902837829,0.14789870945392947,0.13993708750582992
0.814299951044934,0.35286553628395523,0.9558959729284927,0.9214893631870593,0.10318595590113722,0.8966247209165141,0.041653330217039826
0.7312041558418022,0.1385058301610138,0.17853129114748978,0.4831028867051521,0.9438470227447033,0.7335003567819076,0.5510270279922409
0.4943327535962575,0.23040774802053188,0.5847331308802807,0.9532565005516229,0.28420781939407325,0.25699198960775405,0.07570761515487479
0.22101589999217497,0.09583646483189534,0.9696376647380328,0.3478659828467505,0.14885979865205523,0.9105716263570426,0.10203926307717118
0.5015793139670354,0.15899074449579031,0.6646650529161496,0.6757304429449008,0.7452400379755044,0.16470233322963967,0.32172343567885603
0.004653562673705203,0.05757900948638317,0.24216830313758642,0.564275412574351,0.6098640080653392,0.10685980074265777,0.28554748065513397
0.37543499369507227,0.9409143200513712,0.40638145332991804,0.2960374139909351,0.5683060510919226,0.3343354600772752,0.5583654848574242
0.8530405905553722,0.35434089295453475,0.9203625201404484,0.6132246251081485,0.20373983199941836,0.7119753594450123,0.12307229233843703
0.048961710032216055,0.9554806105072565,0.3196697024112045,0.5553997992000056,0.7151262601295123,0.31929058625899376,0.697444005257913
0.42526678160464626,0.4512743100174461,0.2355132793686786,0.37464377639774893,0.8245865852980178,0.7977084927413073,0.6550708252835498
0.35225429952416254,0.03443502177915725,0.8436143300059391,0.6809194101201719,0.41964454897655024,0.027750789313595647,0.14374003517867276
0.08633429565006645,0.9771548191881401,0.3290253585292512,0.34640350692517674,0.5661501197884359,0.3176966079275152,0.5616698053889205
0.9208061026199406,0.007677675079598045,0.19947678192142815,0.7881887940476991,0.31111188432100945,0.46195995307393256,0.0677796637379299
0.43276042129899417,0.513011275018916,0.835162082654408,0.15182061819605497,0.24271700689029418,0.826041942473676,0.22477174212725667
0.5503853240926954,0.9757610635202772,0.7575726087130381,0.6457626404374068,0.39224060732371047,0.445022514869332,0.38610102211169217
0.824919904261928,0.3490692852899835,0.18275382841062615,0.06802209908917545,0.5184543801379509,0.24068074309491405,0.4954984262928855
0.8330446276128596,0.4073512579580474,0.8019142986590435,0.7964577709283025,0.26416583116175507,0.9972300781676102,0.13947435583039247
0.18840479188741954,0.7514358629067812,0.8713664092145367,0.2229941719444838,0.2080564055687576,0.925124383989763,0.19652418145750922
0.20157395049545246,0.1662983817434075,0.2345300187457383,0.6651274419877197,0.5407720549333042,0.5170335403391977,0.24090431134918203
0.19982639385908751,0.8840350698787661,0.1637508452236578,0.7065858600517958,0.8978422112204218,0.34360523073670424,0.8242737567150609
0.07131303802172062,0.023221719936422747,0.3254814664081188,0.19321028964138498,0.025418188976907286,0.16349842541179682,0.020621176481413005
0.37992688170927114,0.19109407573087445,0.22555139749882214,0.6134693220012867,0.2712268023582718,0.47918015445216566,0.13663349360697902
0.734375547661297,0.6757419297587132,0.17095262333363304,0.6771814022593817,0.23965584328211154,0.058108326626293616,0.18703184540290196
0.21603167487407227,0.13828216251481584,0.11491892459483477,0.08460030623058856,0.09703724475277453,0.8066987847385018,0.08996307503350794
0.5676479436027267,0.05984910128484988,0.6271643404105325,0.5544424816244986,0.31624447186176075,0.9810368802698386,0.1513990057819677
0.10408284436634996,0.070031086520425,0.5695156016086415,0.22913271155489723,0.6678158737378855,0.4683254910010979,0.5255134609103469
0.8368800257303709,0.14034643325574037,0.6720096071441862,0.48510636400901197,0.762356385268207,0.5917661150385053,0.4444359212082185
0.48158614675869194,0.8044282322637656,0.3467678993665311,0.7473700254557234,0.868186749602786,0.8847123863703179,0.741288687342578
0.62511425982634,0.39759226487858457,0.17056170133004878,0.4151460561193615,0.6885362642341626,0.45979622487079985,0.5163421609374782
0.7723149435433263,0.7047924358028821,0.3391195787510922,0.7241425271874677,0.28710144254939907,0.4508878086878747,0.22572709202056834
0.4283301099015361,0.34243820928571467,0.4094137617403567,0.7211602318752733,0.7011076778264232,0.28175891452276325,0.3686372193499669
0.4667262422041122,0.21202872811674156,0.6851542577766768,0.931446091955818,0.9589976125576481,0.9210976092202983,0.25513866628790133
0.09010944801917409,0.7588805461666627,0.1363625573667392,0.5541027387883735,0.19096343590910736,0.5912710727436501,0.16544977563724916
0.6747127683250179,0.03530500388463653,0.15091967128776484,0.07495722896453205,0.46205995047577986,0.5609593396176831,0.42864799637017315
0.37691408527292436,0.6509998673010993,0.9203196891597452,0.40342972044791536,0.8031228617920987,0.2584338305831352,0.6900455512937137
0.28822645161509897,0.46054717881492657,0.0742324625317693,0.43430028042659796,0.4506781135949556,0.8305474834928933,0.3450912118738138
0.24412792456439658,0.8876809253508859,0.05118884723904338,0.9736852245573625,0.7324828894119996,0.9399826068473123,0.6523760530242425
0.4547978679754541,0.6933072598253314,0.653519785925083,0.5942934253543255,0.5815285821073926,0.33493197619163717,0.47553599644918276
0.30476852835661594,0.0012287061000860744,0.016743156676865767,0.25854004146526866,0.6601214490849421,0.21433573680861406,0.48966332286617575
0.9530288317389224,0.8511856010948654,0.8702213355129396,0.517238332378576,0.009593692111575347,0.29268303942002294,0.008855241534094355
9.031668202973409E-4,0.9305934787593948,0.394175269237666,0.12969663476351845,0.5555044564862716,0.11930813022388731,0.5505039206839129
0.9414084027600232,0.594671386574267,0.587976340299072,0.5410093109520675,0.8782954292330377,0.9537090602059479,0.6856970512339232
0.4660642595144844,0.0036293059654501914,0.7420565523696899,0.4124771572093511,0.4654652066374043,0.8581565106916682,0.27416824554094504
0.43234094152722646,0.8482923893211213,0.35504209319484414,0.4963298837657931,0.9552671514390115,0.8836268593869205,0.883338380801837
0.4926445805158277,0.43186967699327505,0.0656916999549626,0.7536278696587985,0.9222226126408236,0.7313486616836377,0.5273648439431526
0.7450513400306029,0.7374462952163165,0.12571086281641752,0.5662704017585873,0.7006560170160656,0.5394972813653504,0.5964850083999668
0.5549284124906838,0.515070232636671,0.5447547113457241,0.9268178389439976,0.06834593181273163,0.5322232738361371,0.03762842966507651
0.949851606500337,0.8044321661564519,0.7787773424347,0.4801123981362554,0.7436446828025879,0.6601282716786021,0.6738205060509869
0.6550969097444262,0.8080025214418803,0.7236564509158407,0.7023098327026566,0.04300072202515248,0.12094293345881069,0.03720243083080594
0.6398976475801855,0.856429411777273,0.21334662380254177,0.5706416857552377,0.03956181819078464,0.4985741697998123,0.03632062276796657
0.45309420952019286,0.9183902657399726,0.1611385639473214,0.5241000552757418,0.5779595221812669,0.13299582663821174,0.5532392303445284
0.8071042438042738,0.235839706283953,0.9981861965637895,0.26997601083109546,0.3592045154452599,0.47899102831948337,0.2850988466472475
0.11149461713440445,0.6962248709553805,0.6366238258914185,0.5041599034296046,0.41802051863702405,0.4186593091723785,0.35400015794612194
0.2641565725345142,0.48993134864957266,0.7996322879632831,0.1352244522757794,0.8108257638616616,0.29278062216438017,0.754900067010953
0.9853669733014818,0.5344129288214589,0.15058913049167244,0.4333753242842783,0.7266029148076119,0.3806264841836551,0.5799933760430958
0.1274717880636046,0.6837496011529642,0.5103554930600911,0.9705851352556526,0.7336873070730078,0.13713174700435615,0.508483502391872
0.48384385495430515,0.655053381109821,0.03648451669024966,0.940172465685381,0.39576628017124216,0.3846108439172914,0.2674155896530938
0.46674749219445766,0.687424153015008,0.7513014261189027,0.5035796782779488,0.007057287708351234,0.9086398147622077,0.005946422319187349
0.050996585781031945,0.43830225302562287,0.9890604216206468,0.9662481435437197,0.16152378584553806,0.644784736470526,0.07385846238201173
0.9487981214932968,0.26702719539982933,0.5085783849855245,0.9447181152292041,0.6436811749976528,0.5898699061620923,0.1979624161343177
0.26324735741134175,0.41559312842378404,0.22555330825300968,0.0722364545403037,0.6137385108988718,0.15428842386483765,0.5878292447619914
0.996155831973577,0.2195458587951088,0.7215122643149139,0.20929801415586913,0.3172886687084304,0.6020692602133744,0.26546035728352624
0.5069573481948791,0.18927349411770844,0.8242102671362412,0.1987313708332713,0.49441844475409635,0.48142130567397945,0.4147593320589289
0.4998322634463337,0.5392331569349078,0.17410270321442578,0.9638927203662946,0.8439224234714445,0.057230986570584674,0.46911132140717526
0.839962533275974,0.2939358093137808,0.7065210459808763,0.9188184595608296,0.8368562316895661,0.6424164390963064,0.29395009295541125
0.8093848994014697,0.4946157081511062,0.6758508485827457,0.7972833482072762,0.7618362942935621,0.49540971862968575,0.45486618293395326
0.38436932921871336,0.0422475877341153,0.4726726060534001,0.0764541618167337,0.6287526918818849,0.9552837338376924,0.582712805481201
0.31773059524468994,0.043241162334179184,0.7877327768093082,0.429803875874309,0.06546301947187327,0.14435821622030065,0.03854340454039028
0.05545380340795536,0.8411671429698256,0.30843627380158833,0.8498078339045342,0.961563029886456,0.9306416988917232,0.8317737462015663
0.8289237785980338,0.2802255720962452,0.6979021450805795,0.2340818585511164,0.5786021505674769,0.7279264262761602,0.48111571001311426
0.2720104762251929,0.8655143945085852,0.5041689536693501,0.7746341249018043,0.3084994247094184,0.7760080351583275,0.2763608371475302
0.18775303587103476,0.2381855725229688,0.5756803804586718,0.7782801207086261,0.7364249633336951,0.5722047873954555,0.2997949023425608
0.2757480694417024,0.46365357580915334,0.36878291341130565,0.9193277828687169,0.7829017787900358,0.43649097442328655,0.39687000319021615
0.3950566656718192,0.1716564798450011,0.1656396292715724,0.7639631700237486,0.44974804943276625,0.48373344332016743,0.16513671609296732
0.6642607330767626,0.874650139008158,0.9746654097927338,0.6468027636670715,0.4966591908659559,0.5022353395208483,0.4563917341425665
0.3135439812661782,0.5405201730111608,0.8390219954655702,0.05377113159758806,0.26465383024850275,0.33181078293514665,0.2581150941337497
0.19267644352513036,0.013191215479595675,0.9603941086749306,0.7900192091650786,0.36634098371773294,0.7399056101315915,0.08074232375965977
0.6981550677447836,0.18725387690113016,0.09022685902251426,0.0983998001241988,0.12394320048707097,0.9194336400413243,0.11403096001787487
0.7389710400687751,0.7766091713071528,0.386841588529076,0.5496381534724226,0.5593992972965337,0.4036569055430018,0.4907139453599662
0.6076308995871638,0.7649781947931051,0.6123518684995062,0.5190096104783555,0.20879455011120462,0.24179832726953077,0.18332608828402208
0.5697757375844676,0.9773485813955075,0.9832672012619225,0.2857913111237683,0.6046800939177861,0.4856139517139312,0.6007656496957597
0.8472255916976767,0.1586366598197182,0.6273891358642301,0.4449161754904427,0.9013927249903103,0.23128279376396477,0.5639688340889029
0.2119515229998855,0.3959508025749354,0.7286276352109412,0.2038509181253888,0.9570043172809904,0.05153153272445732,0.8391626494038468
0.47184875005156957,0.853052127816477,0.289245108402565,0.21408257884773796,0.5096794204268261,0.3927111138539956,0.49364542594677147
0.2815021920113796,0.9136806605070747,0.102675641384119,0.50204933838364,0.9606127692429437,0.381017279075721,0.9189831092402532
0.4858686776537773,0.026882899224966783,0.9253452121612625,0.8005625091287665,0.15326305214439384,0.4756447902112084,0.0338648403362346
0.5611779634778368,0.012684490690872074,0.6474937393372484,0.0709508835767707,0.05045661812793445,0.10345564863970214,0.04692208622571783
0.17986464400532687,0.8897625305998188,0.003824957058574774,0.17592574970310793,0.7164848992310914,0.6617858640833822,0.7025896708030932
0.8105544542657501,0.3300769128129827,0.6581285270493119,0.5229329721080659,0.5613544909341156,0.26600113205171005,0.3646980512555304
0.18008630389391533,0.4838243907651488,0.13973164793785142,0.7660300932664844,0.4390573026783793,0.9062541435458314,0.26545138885480785
0.6655580240305776,0.8972143624199199,0.17511132649764882,0.4871420021784687,0.758198869003704,0.5588128302052373,0.7202349407421547
0.4616529659619468,0.6834288258582023,0.5573028744251414,0.7926692988435713,0.23238999592680232,0.2758724469996504,0.1740749216551815
0.7649112257351645,0.4925016826620169,0.45072522106686497,0.6145639504199227,0.27689756564754864,0.24323327276436402,0.19053593661012985
0.7389936506720163,0.3860114053406204,0.4000698528254385,0.13141643895233568,0.34581940717842863,0.9080074819993394,0.3179158635066694
0.029070760726976563,0.6022078540936439,0.7608317979339002,0.8923750847039852,0.3246328941053971,0.6611499776414677,0.20939477431099424
0.643187010695715,0.5076667572577738,0.09891276225562862,0.06054793667037317,0.4631229069998958,0.6422862485398813,0.4493173233157509
0.7464105417088831,0.10627754302154657,0.3936474145511699,0.8728315446959846,0.51419274981583,0.7111586659103897,0.11308684716463682
0.8130613812450165,0.5466057358758044,0.5288796797814267,0.8671342857275577,0.37902766001336785,0.55335229465502,0.23001152875952735
0.8806416818375433,0.9675314157048067,0.21217861971293817,0.48128713242017485,0.4939560783676876,0.4739476959840848,0.486237169020134
0.9848027507280644,0.14581759621256463,0.850808957405896,0.14665024937031623,0.7890555766860179,0.16215924716040175,0.6902136914609787
0.7680804977882877,0.42459110958877133,0.280073072278603,0.37941962553460984,0.0379910774024953,0.08979254765907274,0.029696811216791366
